verseId	book	chapter	verse	text
B18_C009_V034	Ayub	9	34	Biarlah Dia membuang tongkat-Nya dariku, dan biarlah kengerian-Nya tidak menakutkanku.
B18_C009_V035	Ayub	9	35	Aku akan berbicara tanpa takut akan Dia, tetapi tidak seperti itu denganku.”
B18_C010_V001	Ayub	10	1	“Jiwaku membenci hidupku. Aku akan mencurahkan keluh kesahku. Aku akan berbicara dalam kepahitan jiwaku.
B18_C010_V002	Ayub	10	2	Aku akan berkata kepada Allah, ‘Jangan menghukum aku; beritahukan kepadaku mengapa Engkau menentang aku?
B18_C010_V003	Ayub	10	3	Apa untungnya bagi-Mu menindas aku, untuk membenci perbuatan tangan-Mu sendiri, dan justru membela rancangan orang fasik?
B18_C010_V004	Ayub	10	4	Apakah Engkau memiliki mata jasmani? Atau, apakah Engkau melihat seperti manusia melihat?
B18_C010_V005	Ayub	10	5	Apakah hari-hari-Mu seperti hari-hari manusia, atau tahun-tahun-Mu seperti tahun-tahun manusia,
B18_C010_V006	Ayub	10	6	sehingga Engkau mencari-cari kesalahanku, dan menyelidiki dosaku?
B18_C010_V007	Ayub	10	7	Sekalipun Engkau tahu bahwa aku tidak bersalah, tetapi tidak ada seorang pun yang dapat melepaskanku dari tangan-Mu.
B18_C010_V008	Ayub	10	8	Tangan-Mulah yang membentuk dan menjadikan aku, tetapi sekarang Engkau berbalik menghancurkan aku.
B18_C010_V009	Ayub	10	9	Ingatlah bahwa Engkau telah membentukku seperti tanah liat. Akankah Engkau mengembalikanku menjadi debu?
B18_C010_V010	Ayub	10	10	Bukankah Engkau menuangku seperti susu, dan mengentalkanku seperti keju?
B18_C010_V011	Ayub	10	11	Engkau membungkusku dengan kulit dan daging, dan merajut aku bersama-sama dengan tulang-tulang dan otot-otot.
B18_C010_V012	Ayub	10	12	Engkau mengaruniakan kepadaku kehidupan dan kemurahan, dan pemeliharaan-Mu telah menjaga rohku.
B18_C010_V013	Ayub	10	13	Namun, hal-hal itu Kausembunyikan dalam hati-Mu; aku tahu ini adalah maksud-Mu.
B18_C010_V014	Ayub	10	14	Jika aku berdosa, Engkau mengawasi aku, dan tidak membebaskan aku dari kesalahanku.
B18_C010_V015	Ayub	10	15	Jika aku bersalah, celakalah aku! Jika aku di sisi yang benar, aku tidak dapat mengangkat kepalaku. Sebab, aku kenyang dengan rasa malu, dan lihatlah pada penderitaanku.
B18_C010_V016	Ayub	10	16	Jika kuangkat kepalaku, Engkau akan memburuku seperti seekor singa buas, dan sekali lagi, Engkau menunjukkan keajaiban kuasa-Mu kepadaku.
B18_C010_V017	Ayub	10	17	Engkau memperbarui saksi-saksi-Mu untuk melawan aku, dan memperbesar kemurkaan-Mu terhadap aku. Engkau mendatangkan pasukan baru untuk melawan aku.
B18_C010_V018	Ayub	10	18	Lantas, mengapa Engkau mengeluarkanku dari rahim? Seharusnya aku sudah mati, dan tidak ada mata yang melihatku.
B18_C010_V019	Ayub	10	19	Seandainya aku seolah-olah tidak pernah ada, aku sudah akan dibawa dari kandungan ke liang kubur.
B18_C010_V020	Ayub	10	20	Bukankah hari-hariku hanya sedikit? Jadi, berhentilah, dan tinggalkan aku sendiri supaya aku bisa sedikit menghibur diri
B18_C010_V021	Ayub	10	21	sebelum aku pergi, dan tidak akan kembali lagi, ke negeri kegelapan dan bayang-bayang kematian,
B18_C010_V022	Ayub	10	22	ke negeri yang suram, seperti bayang-bayang kematian, dan kekacauan; di sana, terang seperti kegelapan.’”
B18_C011_V001	Ayub	11	1	Lalu, Zofar, orang Naama, menjawab, katanya,
B18_C011_V002	Ayub	11	2	“Haruskah kata-kata yang begitu banyaknya itu tidak mendapat jawaban? Haruskah orang yang banyak bicara dibenarkan?
B18_C011_V003	Ayub	11	3	Haruskah bualanmu membuat orang diam? Tidak akan adakah orang yang menegurmu ketika kamu mengolok-olok?
B18_C011_V004	Ayub	11	4	Sebab, kamu berkata, ‘Pengajaranku itu murni, dan aku bersih di mata Allah.’
B18_C011_V005	Ayub	11	5	Akan tetapi, oh, Allah akan berbicara, dan membuka bibir-Nya terhadapmu,
B18_C011_V006	Ayub	11	6	lalu Dia akan menunjukkan kepadamu rahasia-rahasia hikmat, karena hikmat yang sejati memiliki banyak sisi dalam pengertian. Jadi, ketahuilah bahwa Allah menuntut lebih sedikit dari yang seharusnya ditanggung oleh dosamu.
B18_C011_V007	Ayub	11	7	Dapatkah kamu menemukan hal-hal yang terdalam dari Allah? Dapatkah kamu mencari tahu batas dari Yang Mahakuasa?
B18_C011_V008	Ayub	11	8	Itu lebih tinggi dari langit. Apa yang bisa kamu lakukan? Itu lebih dalam dari dunia orang mati. Apa yang bisa kamu ketahui?
B18_C011_V009	Ayub	11	9	Ukurannya lebih panjang daripada bumi, dan lebih luas daripada laut.
B18_C011_V010	Ayub	11	10	Jika Dia lewat, memenjarakan, dan menggelar pengadilan, siapa yang dapat menghalangi-Nya?
B18_C011_V011	Ayub	11	11	Sebab, Dia mengenal mereka yang tidak berharga. Ketika Dia melihat kejahatan, tidakkah Dia akan mempertimbangkannya?
B18_C011_V012	Ayub	11	12	Akan tetapi, orang bodoh akan menjadi bijaksana ketika anak keledai liar dilahirkan sebagai manusia.
B18_C011_V013	Ayub	11	13	Jika kamu mempersiapkan hatimu, kamu akan mengulurkan tanganmu kepada-Nya.
B18_C011_V014	Ayub	11	14	Jika kamu membuang jauh-jauh kesalahan yang ada di tanganmu, dan tidak membiarkan kejahatan tinggal di dalam kemah-kemahmu,
B18_C011_V015	Ayub	11	15	tentu kamu akan mengangkat wajahmu tanpa cela; kamu akan berdiri teguh, dan tidak akan takut.
B18_C011_V016	Ayub	11	16	Kamu akan melupakan kesusahanmu, dan akan mengingatnya, seperti air mengalir yang telah lalu.
B18_C011_V017	Ayub	11	17	Hidupmu akan menjadi lebih terang daripada tengah hari; kegelapannya akan menjadi seperti pagi hari.
B18_C011_V018	Ayub	11	18	Kamu akan merasa percaya diri karena ada harapan. Kamu akan dilindungi, dan akan beristirahat dengan aman.
B18_C011_V019	Ayub	11	19	Kamu akan berbaring, dan tidak ada seorang pun yang akan membuatmu takut, dan banyak orang akan mencari perkenananmu.
B18_C011_V020	Ayub	11	20	Akan tetapi, mata orang-orang fasik akan gagal, dan mereka tidak akan dapat melepaskan diri, dan harapan mereka adalah mengembuskan napas terakhir.”
B18_C012_V001	Ayub	12	1	Kemudian, Ayub menjawab, katanya,
B18_C012_V002	Ayub	12	2	“Tidak diragukan lagi, kamulah orang-orang itu, dan hikmat akan mati bersamamu.
B18_C012_V003	Ayub	12	3	Aku juga memiliki pengertian sepertimu; aku tidak lebih rendah darimu. Siapa yang tidak tahu hal-hal seperti itu?
B18_C012_V004	Ayub	12	4	Aku menjadi bahan tertawaan teman-temanku. Aku, yang memanggil Allah, dan Dia menjawab aku, orang yang benar dan tidak bercela, menjadi bahan tertawaan.
B18_C012_V005	Ayub	12	5	Dalam pikiran orang yang hidup nyaman, ada penghinaan terhadap orang yang celaka; kemalangan itu disiapkan bagi mereka yang terpeleset kakinya.
B18_C012_V006	Ayub	12	6	Kemah-kemah para perampok damai adanya, dan mereka yang membangkitkan kemurkaan Allah justru aman, yaitu yang membawa dewa mereka dalam tangannya.
B18_C012_V007	Ayub	12	7	Akan tetapi, bertanyalah kepada binatang-binatang buas, maka mereka akan mengajarimu; bertanyalah kepada burung-burung di udara, maka mereka akan memberitahumu.
B18_C012_V008	Ayub	12	8	Atau, berbicaralah kepada bumi, maka ia akan mengajarimu; ikan-ikan di laut akan menjelaskan kepadamu.
B18_C012_V009	Ayub	12	9	Siapa di antara semuanya itu yang tidak tahu bahwa tangan Tuhanlah yang telah melakukan hal ini?
B18_C012_V010	Ayub	12	10	Dalam tangan-Nya, terletak nyawa setiap makhluk hidup dan napas semua umat manusia.
B18_C012_V011	Ayub	12	11	Bukankah telinga menguji kata-kata, seperti langit-langit mulut mencicip makanan?
B18_C012_V012	Ayub	12	12	Hikmat ada bersama orang-orang yang berumur, dan pengertian ada pada panjangnya umur.
B18_C012_V013	Ayub	12	13	Pada Allah ada hikmat dan kekuasaan; Nasihat dan pengertian adalah milik-Nya.
B18_C012_V014	Ayub	12	14	Jika Dia meruntuhkan, tidak ada yang dapat membangunnya kembali. Jika Dia memenjarakan seseorang, tidak ada yang dapat membebaskannya.
B18_C012_V015	Ayub	12	15	Jika Dia menahan air, semuanya menjadi kering. Jika Dia melepaskannya, semuanya akan menenggelamkan tanah.
B18_C012_V016	Ayub	12	16	Pada-Nya ada kekuatan dan suara hikmat. Orang yang tertipu dan orang yang menipu, keduanya adalah milik-Nya.
B18_C012_V017	Ayub	12	17	Dia menuntun para penasihat yang pergi dengan bertelanjang kaki, dan Dia membuat para hakim menjadi bodoh.
B18_C012_V018	Ayub	12	18	Allah melepaskan ikatan raja-raja, dan mengikat pinggang mereka dengan ikat pinggang.
B18_C012_V019	Ayub	12	19	Dia menuntun para imam pergi dengan bertelanjang kaki, dan menggulingkan orang-orang yang berkuasa.
B18_C012_V020	Ayub	12	20	Allah membungkam pembicaraan orang-orang yang dipercaya, dan menyingkirkan kearifan para tua-tua.
B18_C012_V021	Ayub	12	21	Dia menuangkan penghinaan ke atas para pangeran, dan melepaskan ikat pinggang orang-orang yang berkuasa.
B18_C012_V022	Ayub	12	22	Dia mengungkapkan kelamnya kegelapan, dan membawa bayang-bayang kelam menuju terang.
B18_C012_V023	Ayub	12	23	Dia membuat bangsa-bangsa menjadi besar, lalu menghancurkan mereka. Dia membesarkan bangsa-bangsa, lalu menuntun mereka pergi.
B18_C012_V024	Ayub	12	24	Dia mencabut pengertian dari para pemimpin di bumi, membuat mereka mengembara di padang belantara yang tanpa jalan.
B18_C012_V025	Ayub	12	25	Mereka meraba-raba dalam kegelapan tanpa cahaya, dan Dia membuat mereka sempoyongan seperti orang mabuk.”
B18_C013_V001	Ayub	13	1	“Lihatlah, mataku telah melihat semua ini, telingaku telah mendengar dan memahaminya.
B18_C013_V002	Ayub	13	2	Apa yang kamu tahu, aku juga tahu. Aku tidak lebih rendah darimu.
B18_C013_V003	Ayub	13	3	Akan tetapi, aku mau berbicara kepada Yang Mahakuasa, dan aku ingin berbantah tentang perkaraku dengan Allah.
B18_C013_V004	Ayub	13	4	Namun, kamu, kamu membalut dirimu dengan dusta; kamu semua adalah tabib-tabib yang tidak berguna.
B18_C013_V005	Ayub	13	5	Seandainya kamu semua tinggal diam, maka itu akan menjadi hikmatmu.
B18_C013_V006	Ayub	13	6	Sekarang, dengarkan pembelaanku, dan perhatikan bantahan dari bibirku.
B18_C013_V007	Ayub	13	7	Akankah kamu berbicara tidak benar kepada Allah, dan berkata dusta kepada-Nya?
B18_C013_V008	Ayub	13	8	Akankah kamu memihak kepada-Nya? Akankah kamu berdebat bagi Allah?
B18_C013_V009	Ayub	13	9	Akankah baik bagimu jika Dia mengujimu? Atau, dapatkah kamu membohongi Dia seperti orang membohongi sesamanya?
B18_C013_V010	Ayub	13	10	Dia pasti akan menghakimimu jika kamu menunjukkan keberpihakanmu secara diam-diam.
B18_C013_V011	Ayub	13	11	Bukankah keagungan-Nya akan menakutkanmu, dan kengerian-Nya jatuh ke atasmu?
B18_C013_V012	Ayub	13	12	Pepatah-pepatahmu adalah amsal-amsal dari abu; pertahananmu adalah pertahanan dari tanah liat.
B18_C013_V013	Ayub	13	13	Diamlah, dan aku akan berbicara. Apa pun yang akan terjadi kepadaku biarlah terjadi.
B18_C013_V014	Ayub	13	14	Mengapa aku menaruh dagingku di gigiku, dan meletakkan nyawaku dalam tanganku?
B18_C013_V015	Ayub	13	15	Meskipun Dia membunuhku, aku akan menaruh harapan dalam Dia; Akan tetapi, aku akan tetap memperdebatkan jalanku di hadapan-Nya.
B18_C013_V016	Ayub	13	16	Ini akan menjadi keselamatanku, karena orang munafik tidak dapat datang ke hadapan-Nya.
B18_C013_V017	Ayub	13	17	Dengarkan baik-baik perkataanku; biarlah pernyataanku ada dalam telingamu.
B18_C013_V018	Ayub	13	18	Lihatlah, aku sudah menyiapkan perkaraku. Aku tahu bahwa aku akan ada di sisi yang benar.
B18_C013_V019	Ayub	13	19	Siapa yang akan berbantah denganku? Sebab, aku sudah akan diam, dan mati.
B18_C013_V020	Ayub	13	20	Hanya berikan dua hal ini kepadaku, ya Allah, maka aku tidak akan bersembunyi dari hadapan-Mu.
B18_C013_V021	Ayub	13	21	Jauhkanlah tangan-Mu dariku, dan jangan membuatku takut dengan kengerian-Mu.
B18_C013_V022	Ayub	13	22	Kemudian, panggillah, maka aku akan menjawab, atau biarkan aku berbicara, dan Engkau menjawab aku.
B18_C013_V023	Ayub	13	23	Berapa banyakkah kesalahan dan dosaku? Beritahukan kepadaku pelanggaran dan dosaku.
B18_C013_V024	Ayub	13	24	Mengapa Engkau menyembunyikan wajah-Mu, dan menganggapku seperti musuh-Mu?
B18_C013_V025	Ayub	13	25	Akankah Engkau menggentarkan daun yang tertiup angin, dan mengejar jerami yang kering?
B18_C013_V026	Ayub	13	26	Sebab, Engkau menulis hal-hal pahit melawan aku, dan membuatku mewarisi dosa-dosa masa mudaku.
B18_C013_V027	Ayub	13	27	Engkau meletakkan kakiku dalam pasungan, dan mengawasi segala jalanku, Engkau menetapkan batas untuk telapak kakiku.
B18_C013_V028	Ayub	13	28	Manusia menjadi rusak seperti benda yang busuk, seperti pakaian yang dimakan oleh ngengat.”
B18_C014_V001	Ayub	14	1	“Manusia, yang dilahirkan oleh perempuan, berumur pendek dan penuh dengan kesulitan.
B18_C014_V002	Ayub	14	2	Dia mekar seperti sekuntum bunga, kemudian layu; Dia melarikan diri seperti bayangan, dan tidak ada lanjutannya.
B18_C014_V003	Ayub	14	3	Apakah Engkau membuka mata-Mu terhadap orang seperti ini, dan membawaku ke hadapan-Mu untuk penghakiman?
B18_C014_V004	Ayub	14	4	Siapa yang dapat membuat sesuatu yang tahir dari kenajisan? Tidak seorang pun!
B18_C014_V005	Ayub	14	5	Karena hari-hari manusia sudah ditentukan, jumlah bulannya ada pada-Mu; Engkau telah menetapkan batas-batasnya yang tidak dapat dia langgar.
B18_C014_V006	Ayub	14	6	Alihkanlah pandangan darinya, dan biarkan dia sendiri supaya dia menikmati hari-harinya, seperti seorang upahan.
B18_C014_V007	Ayub	14	7	Sebab, ada harapan bagi sebuah pohon. Apabila ia ditebang, ia akan bertunas lagi, dan tunasnya tidak akan berhenti.
B18_C014_V008	Ayub	14	8	Sekalipun akar-akarnya bertambah tua di bawah bumi, dan tunggulnya sedang mati di dalam tanah,
B18_C014_V009	Ayub	14	9	tetapi karena aroma air, ia akan mengeluarkan kuncup dan cabang-cabang sampai menjadi sebuah tanaman muda.
B18_C014_V010	Ayub	14	10	Namun, manusia mati, dan dibaringkan. Dia mengembuskan napas terakhir, dan ke manakah dia?
B18_C014_V011	Ayub	14	11	Seperti air menghilang dari laut, atau sungai surut dan mengering,
B18_C014_V012	Ayub	14	12	begitu juga manusia berbaring, dan tidak bangun lagi. Sampai langit tidak ada lagi, manusia tidak akan membuka mata, atau bangun dari tidurnya.
B18_C014_V013	Ayub	14	13	Ah, seandainya Engkau menyembunyikan aku di dalam dunia orang mati, dan melindungi aku sampai kemurkaan-Mu berlalu; seandainya Engkau menetapkan suatu batas waktu, ingatlah akan aku!
B18_C014_V014	Ayub	14	14	Jika manusia mati, akankah dia hidup kembali? Sepanjang hari-hari kesusahanku, aku akan menanti sampai hari perubahanku tiba.
B18_C014_V015	Ayub	14	15	Engkau akan memanggil, dan aku akan menjawab-Mu; Engkau akan merindukan pekerjaan tangan-Mu.
B18_C014_V016	Ayub	14	16	Saat itu, Engkau pasti akan menghitung langkah-langkahku; Engkau tidak akan memperhatikan dosaku.
B18_C014_V017	Ayub	14	17	Pelanggaranku akan ditutup dalam sebuah kantong; Engkau akan menutupi kesalahanku.
B18_C014_V018	Ayub	14	18	Akan tetapi, gunung runtuh dan berantakan, dan batu dipindah dari tempatnya;
B18_C014_V019	Ayub	14	19	air mengikis bebatuan, dan hujan deras menghanyutkan tanah di bumi; begitulah Engkau menghancurkan harapan manusia.
B18_C014_V020	Ayub	14	20	Engkau menang atas dia untuk selamanya, dan dia berlalu. Engkau mengubah wajahnya, dan menyuruhnya pergi.
B18_C014_V021	Ayub	14	21	Anak-anaknya dihormati, tetapi dia tidak mengetahuinya. Mereka direndahkan, tetapi dia tidak melihatnya.
B18_C014_V022	Ayub	14	22	Dia hanya merasakan sakit dari tubuhnya sendiri, dan dia meratapi hanya untuk dirinya sendiri.”
B18_C015_V001	Ayub	15	1	Lalu, Elifas, orang Teman, menjawab, katanya,
B18_C015_V002	Ayub	15	2	“Akankah orang berhikmat menjawab dengan pengetahuan yang berisi angin, dan memenuhi perutnya dengan angin timur?
B18_C015_V003	Ayub	15	3	Akankah dia berbantah dengan perkataan yang tidak menghasilkan apa-apa, atau dengan kata-kata yang tidak dapat memberi manfaat?
B18_C015_V004	Ayub	15	4	Namun, kamu bahkan meniadakan ketakutan, dan menahan meditasi kepada Allah.
B18_C015_V005	Ayub	15	5	Sebab, kesalahanmu mengajar mulutmu, dan kamu memilih lidah orang licik.
B18_C015_V006	Ayub	15	6	Mulutmu sendiri menghukummu, bukan aku; lidahmu sendiri bersaksi melawanmu.
B18_C015_V007	Ayub	15	7	Apakah kamu manusia pertama yang dilahirkan? Apakah kamu dijadikan sebelum bukit-bukit?
B18_C015_V008	Ayub	15	8	Sudahkah kamu mendengar dalam rancangan rahasia Allah? Apakah kamu membatasi hikmat bagi dirimu sendiri?
B18_C015_V009	Ayub	15	9	Apa yang kamu ketahui yang tidak kami ketahui? Apa yang kamu pahami yang tidak jelas bagi kami?
B18_C015_V010	Ayub	15	10	Baik orang yang berambut putih maupun yang sudah berumur ada di antara kami, yaitu mereka yang lebih tua daripada ayahmu.
B18_C015_V011	Ayub	15	11	Terlalu kecilkah penghiburan Allah bagimu, atau firman diucapkan terlalu lembut kepadamu?
B18_C015_V012	Ayub	15	12	Mengapa hatimu membawamu pergi, dan mengapa matamu menyala-nyala,
B18_C015_V013	Ayub	15	13	sehingga kamu memalingkan rohmu melawan Allah, dan mengucapkan kata-kata semacam itu dari mulutmu?
B18_C015_V014	Ayub	15	14	Apakah manusia sehingga dia harus suci, atau dia yang lahir dari perempuan, sehingga dia bisa menjadi benar?
B18_C015_V015	Ayub	15	15	Lihat, Allah tidak menaruh rasa percaya kepada orang-orang suci-Nya, dan langit tidak bersih di mata-Nya.
B18_C015_V016	Ayub	15	16	Betapa lebih rendah lagi manusia, yang berlaku keji dan jahat, yang minum kejahatan seperti air!
B18_C015_V017	Ayub	15	17	Aku akan menunjukkan kepadamu; dengarkan aku, dan apa yang telah kulihat akan aku nyatakan,
B18_C015_V018	Ayub	15	18	apa yang dikatakan oleh orang-orang berhikmat tanpa menyembunyikannya dari nenek moyang mereka,
B18_C015_V019	Ayub	15	19	kepada mereka sendiri negeri itu diberikan, dan tidak ada satu orang asing pun yang lewat di antara mereka.
B18_C015_V020	Ayub	15	20	Orang fasik menggeliat kesakitan sepanjang hidupnya selama tahun-tahun yang ditentukan bagi para penindas.
B18_C015_V021	Ayub	15	21	Bunyi-bunyi yang menakutkan memenuhi telinganya. Pada masa kejayaan, perusak akan datang kepadanya.
B18_C015_V022	Ayub	15	22	Dia tidak percaya bahwa dia akan keluar dari kegelapan, dan dia ditakdirkan bagi pedang.
B18_C015_V023	Ayub	15	23	Dia mengembara ke mana-mana untuk mendapatkan roti, katanya, ‘Di mana itu?’ Dia tahu bahwa hari kegelapan sudah ada di tangannya.
B18_C015_V024	Ayub	15	24	Tekanan dan penderitaan menimpanya; mereka menang atasnya seperti raja yang siap menyerang.
B18_C015_V025	Ayub	15	25	Sebab, dia merentangkan tangannya melawan Allah, dan menyombongkan diri melawan Yang Mahakuasa.
B18_C015_V026	Ayub	15	26	Dia berlari dengan keras kepala menantang Dia, dengan perisai yang tebal dan kuat,
B18_C015_V027	Ayub	15	27	karena dia telah menutup mukanya dengan lemak, dan pinggangnya menyimpan lemak;
B18_C015_V028	Ayub	15	28	dia tinggal di kota-kota terpencil, di rumah-rumah yang seharusnya tidak ditinggali oleh siapa pun, yang siap runtuh dan menjadi timbunan.
B18_C015_V029	Ayub	15	29	Dia tidak akan menjadi kaya, dan harta bendanya tidak akan bertahan, begitu juga miliknya tidak akan menyebar di atas bumi.
B18_C015_V030	Ayub	15	30	Dia tidak akan keluar dari kegelapan; nyala api akan mengeringkan tunas-tunas mudanya, dan dengan embusan napas dari mulut-Nya, dia akan pergi.
B18_C015_V031	Ayub	15	31	Jangan biarkan dia percaya pada kesia-siaan, membohongi dirinya, karena kesia-siaan akan menjadi upahnya.
B18_C015_V032	Ayub	15	32	Hal ini akan digenapi sebelum waktunya, dan ranting-rantingnya tidak akan menjadi hijau.
B18_C015_V033	Ayub	15	33	Dia akan menggugurkan buah anggurnya yang belum matang, seperti pohon anggur, dan akan merontokkan kuncup bunganya, seperti pohon zaitun.
B18_C015_V034	Ayub	15	34	Sebab, kumpulan orang tidak beriman itu mandul, dan api akan membakar tenda-tenda penerima suap.
B18_C015_V035	Ayub	15	35	Mereka membuat benih kesulitan, dan melahirkan kejahatan; kandungan mereka mempersiapkan tipu daya.”
B18_C016_V001	Ayub	16	1	Kemudian, Ayub menjawab, katanya,
B18_C016_V002	Ayub	16	2	“Aku telah mendengar banyak hal seperti itu. Kamu semua adalah penghibur yang menyedihkan.
